material  lattice_constant  bul_modulus  band_gap  rS_A rP_A rS_B rP_B Z_A Z_B HOMO_A LUMO_A EA_A IP_A HOMO_B LUMO_B EA_B IP_B c_A 
LaSnO3  4.13836897  0.977877192013  0.00364945  2.02960 2.67280 1.07110 1.37380 57 50 -2.721416662798 -2.721416756220 -0.147550178712 5.877355481655 -3.693967270914 -3.693967397722 -1.084211366527 6.773509406815 3.00
LaSbO3  4.25388264  0.768819990442  0.05678102  2.02960 2.67280 1.00720 1.25160 57 51 -2.721416662798 -2.721416756220 -0.147550178712 5.877355481655 -4.963183376254 -4.963183546631 -1.964510398835 8.359173003941 3.00
LaTaO3  4.01651859  1.32851820812  0.02365538  2.02960 2.67280 1.47300 2.08400 57 73 -2.721416662798 -2.721416756220 -0.147550178712 5.877355481655 -3.410813983109 -3.410814100196 -0.207862642233 7.364063701622 3.00
LaWO3  3.96811461  1.39477054394  0.06274081  2.02960 2.67280 1.41610 2.11260 57 74 -2.721416662798 -2.721416756220 -0.147550178712 5.877355481655 -4.437043328913 -4.437043481229 -0.922676234942 8.672459941188 3.00
LaPtO3  4.02301711  1.19801393255  0.05028991  2.02960 2.67280 1.33610 1.80090 57 78 -2.721416662798 -2.721416756220 -0.147550178712 5.877355481655 -5.316148581053 -4.051110054601 -1.310324277513 10.114267892650 3.00
LaPbO3  4.30330254  0.632874845189  0.02040600  2.02960 2.67280 1.04520 1.42350 57 82 -2.721416662798 -2.721416756220 -0.147550178712 5.877355481655 -3.503690269109 -3.503690389384 -0.958997386626 6.476888103509 3.00
LaBiO3  4.39936525  0.743437337946  0.01203681  2.02960 2.67280 0.99410 1.31290 57 83 -2.721416662798 -2.721416756220 -0.147550178712 5.877355481655 -4.706546707306 -4.706546868874 -1.846753393810 7.964551439414 3.00
CeAlO3  3.74194180  1.31061853958  0.00356961  2.00240 2.56510 1.10410 1.43130 58 13 -2.518872681521 -2.518872767990 0.011225463899 5.740932681812 -2.547095300306 -2.547095387743 -0.308077870308 5.449666311380 3.00
CeTiO3  3.87762526  1.26100517584  0.01625862  2.00240 2.56510 1.54120 2.08940 58 22 -2.518872681521 -2.518872767990 0.011225463899 5.740932681812 -3.667603032050 -3.667603157952 -0.021725201808 7.552223574011 3.00
CeVO3  3.80113893  1.35827604825  0.04080380  2.00240 2.56510 1.45970 2.04700 58 23 -2.518872681521 -2.518872767990 0.011225463899 5.740932681812 -4.798406943350 -4.798407108071 -0.664676976192 7.407416209273 3.00
CeCrO3  3.75894513  1.44334821582  0.00078775  2.00240 2.56510 1.42470 2.01210 58 24 -2.518872681521 -2.518872767990 0.011225463899 5.740932681812 -4.733548486143 -4.733548648638 -1.259830231993 6.979022153017 3.00
CeMnO3  3.73063935  1.4713249693  0.00046299  2.00240 2.56510 0.41350 2.18240 58 25 -2.518872681521 -2.518872767990 0.011225463899 5.740932681812 -4.333466263373 -0.671345464134 -1.423902065558 6.884430469844 3.00
CeFeO3  3.71497119  1.46879547158  0.00517486  2.00240 2.56510 1.39120 2.20810 58 26 -2.518872681521 -2.518872767990 0.011225463899 5.740932681812 -3.836619504771 -3.836619636475 -1.415506591628 7.089031766055 3.00
CeCoO3  3.71866852  1.43360332865  0.00814582  2.00240 2.56510 1.38110 1.65750 58 27 -2.518872681521 -2.518872767990 0.011225463899 5.740932681812 -3.347469515837 -3.347469630750 -1.133799031088 7.525127748251 3.00
CeNiO3  3.74201709  1.3581807938  0.00556521  2.00240 2.56510 1.37820 1.61770 58 28 -2.518872681521 -2.518872767990 0.011225463899 5.740932681812 -2.919817594254 -2.919817694486 -0.680064535054 8.128919800973 3.00
CeCuO3  3.78000818  1.2722198488  0.00756471  2.00240 2.56510 1.23610 2.20480 58 29 -2.518872681521 -2.518872767990 0.011225463899 5.740932681812 -4.362985932102 -4.362986081876 -1.554935144418 7.534909454159 3.00
CeZnO3  3.83229972  1.16401531981  0.00760973  2.00240 2.56510 1.11690 1.78990 58 30 -2.518872681521 -2.518872767990 0.011225463899 5.740932681812 -6.384766005031 -0.880351142307 1.016686332121 9.995763731659 3.00
CeGaO3  3.84077871  1.22784143833  0.00346081  2.00240 2.56510 1.00870 1.37830 58 31 -2.518872681521 -2.518872767990 0.011225463899 5.740932681812 -2.447267344605 -2.447267428616 -0.221448418066 5.403241923784 3.00
CeGeO3  3.89757590  0.90294838288  0.00490014  2.00240 2.56510 0.92390 1.18940 58 32 -2.518872681521 -2.518872767990 0.011225463899 5.740932681812 -3.864142063585 -3.864142196235 -0.978668998444 7.285215454342 3.00
CeZrO3  4.10659164  1.10967476045  0.01526419  2.00240 2.56510 1.67180 2.26450 58 40 -2.518872681521 -2.518872767990 0.011225463899 5.740932681812 -3.230129340890 -3.230129451775 -0.047328544585 7.150603804508 3.00
CeNbO3  3.99742203  1.27800540353  0.00858883  2.00240 2.56510 1.58200 2.11090 58 41 -2.518872681521 -2.518872767990 0.011225463899 5.740932681812 -4.395561840699 -4.395561991591 -0.969575749518 7.291456922287 3.00
CeMoO3  3.93694987  1.36216816506  0.00025161  2.00240 2.56510 1.55920 2.24600 58 42 -2.518872681521 -2.518872767990 0.011225463899 5.740932681812 -4.405289070280 -4.405289221506 -1.713307224028 6.693232569522 3.00
CeTcO3  3.90556005  1.35462670543  0.00746775  2.00240 2.56510 1.58880 2.13150 58 43 -2.518872681521 -2.518872767990 0.011225463899 5.740932681812 -3.015504540133 -3.015504643650 -1.275831727848 7.207933304014 3.00
CeRuO3  3.89085600  1.37259999088  0.00751174  2.00240 2.56510 1.55180 2.19700 58 44 -2.518872681521 -2.518872767990 0.011225463899 5.740932681812 -3.663439802229 -2.821777985343 -0.586474863883 8.167782092633 3.00
CeRhO3  3.90553509  1.28708075782  0.00700633  2.00240 2.56510 1.51700 2.24450 58 45 -2.518872681521 -2.518872767990 0.011225463899 5.740932681812 -4.324078823778 -2.720936056224 -0.649048902331 9.152288883026 3.00
CePdO3  3.95199453  1.18387994204  0.01223386  2.00240 2.56510 1.48560 2.29200 58 46 -2.518872681521 -2.518872767990 0.011225463899 5.740932681812 -5.018246293882 -2.610572297189 -0.200021161260 10.166984187162 3.00
CeAgO3  4.01877093  1.03940603613  0.00260300  2.00240 2.56510 1.35140 1.94410 58 47 -2.518872681521 -2.518872767990 0.011225463899 5.740932681812 -4.216907058393 -4.216907203152 -1.521159375706 7.251049684650 3.00
CeCdO3  4.08880279  0.93764178087  0.00081985  2.00240 2.56510 1.24890 1.89950 58 48 -2.518872681521 -2.518872767990 0.011225463899 5.740932681812 -6.023736420579 -0.948499811712 1.046403819836 9.367805294123 3.00
CeSnO3  4.12343529  0.878131393236  0.00619621  2.00240 2.56510 1.07110 1.37380 58 50 -2.518872681521 -2.518872767990 0.011225463899 5.740932681812 -3.693967270914 -3.693967397722 -1.084211366527 6.773509406815 3.00
CeSbO3  4.22697333  0.72119937594  0.00116878  2.00240 2.56510 1.00720 1.25160 58 51 -2.518872681521 -2.518872767990 0.011225463899 5.740932681812 -4.963183376254 -4.963183546631 -1.964510398835 8.359173003941 3.00
CeTaO3  3.99469672  1.34454323101  0.00673428  2.00240 2.56510 1.47300 2.08400 58 73 -2.518872681521 -2.518872767990 0.011225463899 5.740932681812 -3.410813983109 -3.410814100196 -0.207862642233 7.364063701622 3.00
CeWO3  3.94470032  1.4185122873  0.00436008  2.00240 2.56510 1.41610 2.11260 58 74 -2.518872681521 -2.518872767990 0.011225463899 5.740932681812 -4.437043328913 -4.437043481229 -0.922676234942 8.672459941188 3.00
CePtO3  4.00589027  1.18194423071  0.00333708  2.00240 2.56510 1.33610 1.80090 58 78 -2.518872681521 -2.518872767990 0.011225463899 5.740932681812 -5.316148581053 -4.051110054601 -1.310324277513 10.114267892650 3.00
CePbO3  4.28377174  0.738236544857  0.00315338  2.00240 2.56510 1.04520 1.42350 58 82 -2.518872681521 -2.518872767990 0.011225463899 5.740932681812 -3.503690269109 -3.503690389384 -0.958997386626 6.476888103509 3.00
CeBiO3  4.37480592  0.650326752636  0.00176471  2.00240 2.56510 0.99410 1.31290 58 83 -2.518872681521 -2.518872767990 0.011225463899 5.740932681812 -4.706546707306 -4.706546868874 -1.846753393810 7.964551439414 3.00
PrAlO3  3.72258278  1.3316812889  0.00267539  1.99500 2.70930 1.10410 1.43130 59 13 -2.248216013177 -2.248216090355 0.135884736816 5.684957273338 -2.547095300306 -2.547095387743 -0.308077870308 5.449666311380 3.00
PrTiO3  3.86807782  1.26130730958  0.00783016  1.99500 2.70930 1.54120 2.08940 59 22 -2.248216013177 -2.248216090355 0.135884736816 5.684957273338 -3.667603032050 -3.667603157952 -0.021725201808 7.552223574011 3.00
PrVO3  3.78764673  1.38411743516  0.00241219  1.99500 2.70930 1.45970 2.04700 59 23 -2.248216013177 -2.248216090355 0.135884736816 5.684957273338 -4.798406943350 -4.798407108071 -0.664676976192 7.407416209273 3.00
PrCrO3  3.74186084  1.4507240147  0.00246227  1.99500 2.70930 1.42470 2.01210 59 24 -2.248216013177 -2.248216090355 0.135884736816 5.684957273338 -4.733548486143 -4.733548648638 -1.259830231993 6.979022153017 3.00
PrMnO3  3.71347531  1.47800628201  0.01008231  1.99500 2.70930 0.41350 2.18240 59 25 -2.248216013177 -2.248216090355 0.135884736816 5.684957273338 -4.333466263373 -0.671345464134 -1.423902065558 6.884430469844 3.00
PrFeO3  3.69894280  1.47049924328  0.00079988  1.99500 2.70930 1.39120 2.20810 59 26 -2.248216013177 -2.248216090355 0.135884736816 5.684957273338 -3.836619504771 -3.836619636475 -1.415506591628 7.089031766055 3.00
PrCoO3  3.70326146  1.42802453153  0.00493987  1.99500 2.70930 1.38110 1.65750 59 27 -2.248216013177 -2.248216090355 0.135884736816 5.684957273338 -3.347469515837 -3.347469630750 -1.133799031088 7.525127748251 3.00
PrNiO3  3.72673248  1.35689487531  0.00565893  1.99500 2.70930 1.37820 1.61770 59 28 -2.248216013177 -2.248216090355 0.135884736816 5.684957273338 -2.919817594254 -2.919817694486 -0.680064535054 8.128919800973 3.00
PrCuO3  3.76536940  1.26625077508  0.00673453  1.99500 2.70930 1.23610 2.20480 59 29 -2.248216013177 -2.248216090355 0.135884736816 5.684957273338 -4.362985932102 -4.362986081876 -1.554935144418 7.534909454159 3.00
PrZnO3  3.81829839  1.15857842196  0.00614784  1.99500 2.70930 1.11690 1.78990 59 30 -2.248216013177 -2.248216090355 0.135884736816 5.684957273338 -6.384766005031 -0.880351142307 1.016686332121 9.995763731659 3.00
PrGaO3  3.82514455  1.23933367361  0.00256064  1.99500 2.70930 1.00870 1.37830 59 31 -2.248216013177 -2.248216090355 0.135884736816 5.684957273338 -2.447267344605 -2.447267428616 -0.221448418066 5.403241923784 3.00
PrGeO3  3.87405623  1.02151889511  0.00573950  1.99500 2.70930 0.92390 1.18940 59 32 -2.248216013177 -2.248216090355 0.135884736816 5.684957273338 -3.864142063585 -3.864142196235 -0.978668998444 7.285215454342 3.00
PrZrO3  4.10274417  1.09747850753  0.00942320  1.99500 2.70930 1.67180 2.26450 59 40 -2.248216013177 -2.248216090355 0.135884736816 5.684957273338 -3.230129340890 -3.230129451775 -0.047328544585 7.150603804508 3.00
PrNbO3  3.98990405  1.27299489512  0.00490609  1.99500 2.70930 1.58200 2.11090 59 41 -2.248216013177 -2.248216090355 0.135884736816 5.684957273338 -4.395561840699 -4.395561991591 -0.969575749518 7.291456922287 3.00
PrMoO3  3.92683844  1.31744123884  0.00227266  1.99500 2.70930 1.55920 2.24600 59 42 -2.248216013177 -2.248216090355 0.135884736816 5.684957273338 -4.405289070280 -4.405289221506 -1.713307224028 6.693232569522 3.00
PrTcO3  3.89321640  1.3885145331  0.00533192  1.99500 2.70930 1.58880 2.13150 59 43 -2.248216013177 -2.248216090355 0.135884736816 5.684957273338 -3.015504540133 -3.015504643650 -1.275831727848 7.207933304014 3.00
PrRuO3  3.88000015  1.3561270222  0.00270961  1.99500 2.70930 1.55180 2.19700 59 44 -2.248216013177 -2.248216090355 0.135884736816 5.684957273338 -3.663439802229 -2.821777985343 -0.586474863883 8.167782092633 3.00
PrRhO3  3.89335933  1.28292210086  0.00612460  1.99500 2.70930 1.51700 2.24450 59 45 -2.248216013177 -2.248216090355 0.135884736816 5.684957273338 -4.324078823778 -2.720936056224 -0.649048902331 9.152288883026 3.00
PrPdO3  3.93995943  1.18553823609  0.00416434  1.99500 2.70930 1.48560 2.29200 59 46 -2.248216013177 -2.248216090355 0.135884736816 5.684957273338 -5.018246293882 -2.610572297189 -0.200021161260 10.166984187162 3.00
PrAgO3  4.00485761  1.03653809595  0.00391041  1.99500 2.70930 1.35140 1.94410 59 47 -2.248216013177 -2.248216090355 0.135884736816 5.684957273338 -4.216907058393 -4.216907203152 -1.521159375706 7.251049684650 3.00
PrCdO3  4.07798288  0.92438793568  0.00704269  1.99500 2.70930 1.24890 1.89950 59 48 -2.248216013177 -2.248216090355 0.135884736816 5.684957273338 -6.023736420579 -0.948499811712 1.046403819836 9.367805294123 3.00
PrSnO3  4.11373795  0.862470844666  0.00203899  1.99500 2.70930 1.07110 1.37380 59 50 -2.248216013177 -2.248216090355 0.135884736816 5.684957273338 -3.693967270914 -3.693967397722 -1.084211366527 6.773509406815 3.00
PrSbO3  4.21349801  0.745092552795  0.01190148  1.99500 2.70930 1.00720 1.25160 59 51 -2.248216013177 -2.248216090355 0.135884736816 5.684957273338 -4.963183376254 -4.963183546631 -1.964510398835 8.359173003941 3.00
PrTaO3  3.98775432  1.32960787883  0.00640239  1.99500 2.70930 1.47300 2.08400 59 73 -2.248216013177 -2.248216090355 0.135884736816 5.684957273338 -3.410813983109 -3.410814100196 -0.207862642233 7.364063701622 3.00
PrWO3  3.93553285  1.4154880755  0.00369806  1.99500 2.70930 1.41610 2.11260 59 74 -2.248216013177 -2.248216090355 0.135884736816 5.684957273338 -4.437043328913 -4.437043481229 -0.922676234942 8.672459941188 3.00
PrPtO3  3.99325059  1.18983183807  0.00231350  1.99500 2.70930 1.33610 1.80090 59 78 -2.248216013177 -2.248216090355 0.135884736816 5.684957273338 -5.316148581053 -4.051110054601 -1.310324277513 10.114267892650 3.00
PrPbO3  4.27075216  0.753343221559  0.00394697  1.99500 2.70930 1.04520 1.42350 59 82 -2.248216013177 -2.248216090355 0.135884736816 5.684957273338 -3.503690269109 -3.503690389384 -0.958997386626 6.476888103509 3.00
PrBiO3  4.35540904  0.738928954535  0.00219289  1.99500 2.70930 0.99410 1.31290 59 83 -2.248216013177 -2.248216090355 0.135884736816 5.684957273338 -4.706546707306 -4.706546868874 -1.846753393810 7.964551439414 3.00
NdAlO3  3.70861829  1.33266170513  0.00579633  1.99040 2.73570 1.10410 1.43130 60 13 -1.866694429608 -1.866694493689 -6.088279057820 5.769666045605 -2.547095300306 -2.547095387743 -0.308077870308 5.449666311380 3.00
NdTiO3  3.85986992  1.26107412358  0.00374463  1.99040 2.73570 1.54120 2.08940 60 22 -1.866694429608 -1.866694493689 -6.088279057820 5.769666045605 -3.667603032050 -3.667603157952 -0.021725201808 7.552223574011 3.00
NdVO3  3.77780470  1.38256380686  0.00920993  1.99040 2.73570 1.45970 2.04700 60 23 -1.866694429608 -1.866694493689 -6.088279057820 5.769666045605 -4.798406943350 -4.798407108071 -0.664676976192 7.407416209273 3.00
NdCrO3  3.73070413  1.4490032828  0.00698689  1.99040 2.73570 1.42470 2.01210 60 24 -1.866694429608 -1.866694493689 -6.088279057820 5.769666045605 -4.733548486143 -4.733548648638 -1.259830231993 6.979022153017 3.00
NdMnO3  3.70290054  1.4735109784  0.00329585  1.99040 2.73570 0.41350 2.18240 60 25 -1.866694429608 -1.866694493689 -6.088279057820 5.769666045605 -4.333466263373 -0.671345464134 -1.423902065558 6.884430469844 3.00
NdFeO3  3.68986735  1.46056363698  0.00681111  1.99040 2.73570 1.39120 2.20810 60 26 -1.866694429608 -1.866694493689 -6.088279057820 5.769666045605 -3.836619504771 -3.836619636475 -1.415506591628 7.089031766055 3.00
NdCoO3  3.69408312  1.41662437623  0.00240133  1.99040 2.73570 1.38110 1.65750 60 27 -1.866694429608 -1.866694493689 -6.088279057820 5.769666045605 -3.347469515837 -3.347469630750 -1.133799031088 7.525127748251 3.00
NdNiO3  3.71682431  1.35541731261  0.00238538  1.99040 2.73570 1.37820 1.61770 60 28 -1.866694429608 -1.866694493689 -6.088279057820 5.769666045605 -2.919817594254 -2.919817694486 -0.680064535054 8.128919800973 3.00
NdCuO3  3.75639409  1.25279454101  0.01663692  1.99040 2.73570 1.23610 2.20480 60 29 -1.866694429608 -1.866694493689 -6.088279057820 5.769666045605 -4.362985932102 -4.362986081876 -1.554935144418 7.534909454159 3.00
NdZnO3  3.80967072  1.14194926646  0.00902639  1.99040 2.73570 1.11690 1.78990 60 30 -1.866694429608 -1.866694493689 -6.088279057820 5.769666045605 -6.384766005031 -0.880351142307 1.016686332121 9.995763731659 3.00
NdGaO3  3.81495548  1.23462029706  0.00150902  1.99040 2.73570 1.00870 1.37830 60 31 -1.866694429608 -1.866694493689 -6.088279057820 5.769666045605 -2.447267344605 -2.447267428616 -0.221448418066 5.403241923784 3.00
NdGeO3  3.85909115  1.06740097077  0.00655276  1.99040 2.73570 0.92390 1.18940 60 32 -1.866694429608 -1.866694493689 -6.088279057820 5.769666045605 -3.864142063585 -3.864142196235 -0.978668998444 7.285215454342 3.00
NdZrO3  4.09998769  1.09037810949  0.00036172  1.99040 2.73570 1.67180 2.26450 60 40 -1.866694429608 -1.866694493689 -6.088279057820 5.769666045605 -3.230129340890 -3.230129451775 -0.047328544585 7.150603804508 3.00
NdNbO3  3.98484341  1.26790228506  0.00789604  1.99040 2.73570 1.58200 2.11090 60 41 -1.866694429608 -1.866694493689 -6.088279057820 5.769666045605 -4.395561840699 -4.395561991591 -0.969575749518 7.291456922287 3.00
NdMoO3  3.91925546  1.35471795965  0.00839214  1.99040 2.73570 1.55920 2.24600 60 42 -1.866694429608 -1.866694493689 -6.088279057820 5.769666045605 -4.405289070280 -4.405289221506 -1.713307224028 6.693232569522 3.00
NdTcO3  3.88536255  1.37978908573  0.00465954  1.99040 2.73570 1.58880 2.13150 60 43 -1.866694429608 -1.866694493689 -6.088279057820 5.769666045605 -3.015504540133 -3.015504643650 -1.275831727848 7.207933304014 3.00
NdRuO3  3.87397738  1.34271570004  0.00764724  1.99040 2.73570 1.55180 2.19700 60 44 -1.866694429608 -1.866694493689 -6.088279057820 5.769666045605 -3.663439802229 -2.821777985343 -0.586474863883 8.167782092633 3.00
NdRhO3  3.88629229  1.27618479502  0.00585417  1.99040 2.73570 1.51700 2.24450 60 45 -1.866694429608 -1.866694493689 -6.088279057820 5.769666045605 -4.324078823778 -2.720936056224 -0.649048902331 9.152288883026 3.00
NdPdO3  3.93292233  1.17398465275  0.01309358  1.99040 2.73570 1.48560 2.29200 60 46 -1.866694429608 -1.866694493689 -6.088279057820 5.769666045605 -5.018246293882 -2.610572297189 -0.200021161260 10.166984187162 3.00
NdAgO3  3.99707138  1.0243481375  0.00737030  1.99040 2.73570 1.35140 1.94410 60 47 -1.866694429608 -1.866694493689 -6.088279057820 5.769666045605 -4.216907058393 -4.216907203152 -1.521159375706 7.251049684650 3.00
NdCdO3  4.07184043  0.906344224412  0.00318138  1.99040 2.73570 1.24890 1.89950 60 48 -1.866694429608 -1.866694493689 -6.088279057820 5.769666045605 -6.023736420579 -0.948499811712 1.046403819836 9.367805294123 3.00
NdSnO3  4.10357194  0.864561306674  0.00324869  1.99040 2.73570 1.07110 1.37380 60 50 -1.866694429608 -1.866694493689 -6.088279057820 5.769666045605 -3.693967270914 -3.693967397722 -1.084211366527 6.773509406815 3.00
NdSbO3  4.20248280  0.802105699875  0.00505281  1.99040 2.73570 1.00720 1.25160 60 51 -1.866694429608 -1.866694493689 -6.088279057820 5.769666045605 -4.963183376254 -4.963183546631 -1.964510398835 8.359173003941 3.00
NdTaO3  3.98207390  1.31853586329  0.01151474  1.99040 2.73570 1.47300 2.08400 60 73 -1.866694429608 -1.866694493689 -6.088279057820 5.769666045605 -3.410813983109 -3.410814100196 -0.207862642233 7.364063701622 3.00
NdWO3  3.92818623  1.40141677093  0.00968086  1.99040 2.73570 1.41610 2.11260 60 74 -1.866694429608 -1.866694493689 -6.088279057820 5.769666045605 -4.437043328913 -4.437043481229 -0.922676234942 8.672459941188 3.00
NdPtO3  3.98577383  1.15490626972  0.00791515  1.99040 2.73570 1.33610 1.80090 60 78 -1.866694429608 -1.866694493689 -6.088279057820 5.769666045605 -5.316148581053 -4.051110054601 -1.310324277513 10.114267892650 3.00
NdPbO3  4.26068849  0.813605125351  0.00334035  1.99040 2.73570 1.04520 1.42350 60 82 -1.866694429608 -1.866694493689 -6.088279057820 5.769666045605 -3.503690269109 -3.503690389384 -0.958997386626 6.476888103509 3.00
NdBiO3  4.34236453  0.745431226214  0.00024520  1.99040 2.73570 0.99410 1.31290 60 83 -1.866694429608 -1.866694493689 -6.088279057820 5.769666045605 -4.706546707306 -4.706546868874 -1.846753393810 7.964551439414 3.00
PmAlO3  3.69862630  1.32888839445  0.01004239  1.98410 2.65900 1.10410 1.43130 61 13 -1.613139200528 -1.613139255904 0.641110898389 5.931357681204 -2.547095300306 -2.547095387743 -0.308077870308 5.449666311380 3.00
PmTiO3  3.85431429  1.26155811937  0.00405375  1.98410 2.65900 1.54120 2.08940 61 22 -1.613139200528 -1.613139255904 0.641110898389 5.931357681204 -3.667603032050 -3.667603157952 -0.021725201808 7.552223574011 3.00
PmVO3  3.77091636  1.38410405943  0.01657699  1.98410 2.65900 1.45970 2.04700 61 23 -1.613139200528 -1.613139255904 0.641110898389 5.931357681204 -4.798406943350 -4.798407108071 -0.664676976192 7.407416209273 3.00
PmCrO3  3.72346359  1.44569264306  0.00530561  1.98410 2.65900 1.42470 2.01210 61 24 -1.613139200528 -1.613139255904 0.641110898389 5.931357681204 -4.733548486143 -4.733548648638 -1.259830231993 6.979022153017 3.00
PmMnO3  3.69644895  1.46323861504  0.00726700  1.98410 2.65900 0.41350 2.18240 61 25 -1.613139200528 -1.613139255904 0.641110898389 5.931357681204 -4.333466263373 -0.671345464134 -1.423902065558 6.884430469844 3.00
PmFeO3  3.68450220  1.44514952599  0.00168835  1.98410 2.65900 1.39120 2.20810 61 26 -1.613139200528 -1.613139255904 0.641110898389 5.931357681204 -3.836619504771 -3.836619636475 -1.415506591628 7.089031766055 3.00
PmCoO3  3.68766043  1.40073264187  0.00818077  1.98410 2.65900 1.38110 1.65750 61 27 -1.613139200528 -1.613139255904 0.641110898389 5.931357681204 -3.347469515837 -3.347469630750 -1.133799031088 7.525127748251 3.00
PmNiO3  3.70965933  1.34849382363  0.00063647  1.98410 2.65900 1.37820 1.61770 61 28 -1.613139200528 -1.613139255904 0.641110898389 5.931357681204 -2.919817594254 -2.919817694486 -0.680064535054 8.128919800973 3.00
PmCuO3  3.74981041  1.23928241429  0.02837852  1.98410 2.65900 1.23610 2.20480 61 29 -1.613139200528 -1.613139255904 0.641110898389 5.931357681204 -4.362985932102 -4.362986081876 -1.554935144418 7.534909454159 3.00
PmZnO3  3.80370129  1.12829145119  0.00138995  1.98410 2.65900 1.11690 1.78990 61 30 -1.613139200528 -1.613139255904 0.641110898389 5.931357681204 -6.384766005031 -0.880351142307 1.016686332121 9.995763731659 3.00
PmGaO3  3.80804915  1.22627635601  0.00419408  1.98410 2.65900 1.00870 1.37830 61 31 -1.613139200528 -1.613139255904 0.641110898389 5.931357681204 -2.447267344605 -2.447267428616 -0.221448418066 5.403241923784 3.00
PmGeO3  3.84613429  1.05594075676  0.00932652  1.98410 2.65900 0.92390 1.18940 61 32 -1.613139200528 -1.613139255904 0.641110898389 5.931357681204 -3.864142063585 -3.864142196235 -0.978668998444 7.285215454342 3.00
PmZrO3  4.09796642  1.08534383835  0.00307290  1.98410 2.65900 1.67180 2.26450 61 40 -1.613139200528 -1.613139255904 0.641110898389 5.931357681204 -3.230129340890 -3.230129451775 -0.047328544585 7.150603804508 3.00
PmNbO3  3.98098138  1.26474733702  0.00404960  1.98410 2.65900 1.58200 2.11090 61 41 -1.613139200528 -1.613139255904 0.641110898389 5.931357681204 -4.395561840699 -4.395561991591 -0.969575749518 7.291456922287 3.00
PmMoO3  3.91413069  1.35003762108  0.01302128  1.98410 2.65900 1.55920 2.24600 61 42 -1.613139200528 -1.613139255904 0.641110898389 5.931357681204 -4.405289070280 -4.405289221506 -1.713307224028 6.693232569522 3.00
PmTcO3  3.88117409  1.37090840817  0.00236286  1.98410 2.65900 1.58880 2.13150 61 43 -1.613139200528 -1.613139255904 0.641110898389 5.931357681204 -3.015504540133 -3.015504643650 -1.275831727848 7.207933304014 3.00
PmRuO3  3.87043239  1.32811980047  0.01384601  1.98410 2.65900 1.55180 2.19700 61 44 -1.613139200528 -1.613139255904 0.641110898389 5.931357681204 -3.663439802229 -2.821777985343 -0.586474863883 8.167782092633 3.00
PmRhO3  3.88163370  1.27090103542  0.00305610  1.98410 2.65900 1.51700 2.24450 61 45 -1.613139200528 -1.613139255904 0.641110898389 5.931357681204 -4.324078823778 -2.720936056224 -0.649048902331 9.152288883026 3.00
PmPdO3  3.92814220  1.16231607869  0.00425238  1.98410 2.65900 1.48560 2.29200 61 46 -1.613139200528 -1.613139255904 0.641110898389 5.931357681204 -5.018246293882 -2.610572297189 -0.200021161260 10.166984187162 3.00
PmAgO3  3.99142434  1.01572158001  0.01150105  1.98410 2.65900 1.35140 1.94410 61 47 -1.613139200528 -1.613139255904 0.641110898389 5.931357681204 -4.216907058393 -4.216907203152 -1.521159375706 7.251049684650 3.00
PmCdO3  4.06683583  0.893086042812  0.00215034  1.98410 2.65900 1.24890 1.89950 61 48 -1.613139200528 -1.613139255904 0.641110898389 5.931357681204 -6.023736420579 -0.948499811712 1.046403819836 9.367805294123 3.00
PmSnO3  4.09168075  0.853741937412  0.00720778  1.98410 2.65900 1.07110 1.37380 61 50 -1.613139200528 -1.613139255904 0.641110898389 5.931357681204 -3.693967270914 -3.693967397722 -1.084211366527 6.773509406815 3.00
PmSbO3  4.19222439  0.800387626383  0.00727173  1.98410 2.65900 1.00720 1.25160 61 51 -1.613139200528 -1.613139255904 0.641110898389 5.931357681204 -4.963183376254 -4.963183546631 -1.964510398835 8.359173003941 3.00
PmTaO3  3.97906770  1.32285575108  0.00109822  1.98410 2.65900 1.47300 2.08400 61 73 -1.613139200528 -1.613139255904 0.641110898389 5.931357681204 -3.410813983109 -3.410814100196 -0.207862642233 7.364063701622 3.00
PmWO3  3.92444835  1.4149016027  0.00393081  1.98410 2.65900 1.41610 2.11260 61 74 -1.613139200528 -1.613139255904 0.641110898389 5.931357681204 -4.437043328913 -4.437043481229 -0.922676234942 8.672459941188 3.00
PmPtO3  3.97865648  1.12701892212  0.00653307  1.98410 2.65900 1.33610 1.80090 61 78 -1.613139200528 -1.613139255904 0.641110898389 5.931357681204 -5.316148581053 -4.051110054601 -1.310324277513 10.114267892650 3.00
PmPbO3  4.25530189  0.794218179392  0.01615494  1.98410 2.65900 1.04520 1.42350 61 82 -1.613139200528 -1.613139255904 0.641110898389 5.931357681204 -3.503690269109 -3.503690389384 -0.958997386626 6.476888103509 3.00
PmBiO3  4.33289707  0.755234828277  0.00314275  1.98410 2.65900 0.99410 1.31290 61 83 -1.613139200528 -1.613139255904 0.641110898389 5.931357681204 -4.706546707306 -4.706546868874 -1.846753393810 7.964551439414 3.00
SmAlO3  3.69147303  1.31924144974  0.08193954  1.95760 2.71750 1.10410 1.43130 62 13 -2.136207658001 -2.136207731334 0.614261300640 6.052163209152 -2.547095300306 -2.547095387743 -0.308077870308 5.449666311380 3.00
